Approved symbol	Alias symbol	Previous symbol
AGO3	FLJ12765	EIF2C3
AGO4	hAGO4	EIF2C4
AGO4	KIAA1567	EIF2C4
AGO4	FLJ20033	EIF2C4
AGPAT1	LPAAT-alpha	
AGPAT2	LPAAT-beta	BSCL
AGPAT3	LPAAT-gamma	
AGPAT4	LPAAT-delta	
AGPAT4	dJ473J16.2	
AGPAT4-IT1	FLJ23112	C6orf59
AGPAT4-IT1	FLJ23112	NCRNA00241
AGPAT5	FLJ11210	
AGPAT5	LPAAT-e	
AGPAT5	LPAAT-epsilon	
AGPS	ADHAPS	
AGPS	ADAS	
AGPS	ALDHPSY	
AGPS	ADPS	
AGPS	ADAP-S	
AGR2	XAG-2	
AGR2	HAG-2	
AGR2	AG2	
AGR2	PDIA17	
AGR3	HAG3	
AGR3	hAG-3	
AGR3	BCMP11	
AGR3	PDIA18	
AGRN	AGRIN	
AGRP	Agrt	
AGRP	ART	
AGRP	ASIP2	
AGTPBP1	KIAA1035	
AGTPBP1	Nna1	
AGTPBP1	CCP1	
AGTR1	AT1	AGTR1B
AGTR1	AT2R1	AGTR1B
AGTR1	AGTR1A	AGTR1B
AGTR1	AT2R1A	AGTR1B
AGTR1	HAT1R	AGTR1B
AGTR1	AG2S	AGTR1B
AGTR1	AT2R1B	AGTR1B
AGTR1	AT1B	AGTR1B
AGTR2	AT2	
AGTR2	MRX88	
AGTRAP	ATRAP	
AGXT	AGXT1	SPAT
AGXT	PH1	SPAT
AGXT	AGT	SPAT
AGXT	SPT	SPAT
AGXT	AGT1	SPAT
AGXT2	AGT2	
AHCTF1	ELYS	
AHCTF1P1	ELYS-like	AHCTF1P
AHCY	SAHH	
AHCYL1	XPVKONA	
AHCYL1	IRBIT	
AHCYL1	PPP1R78	
AHCYL2	KIAA0828	
AHDC1	DJ159A19.3	
AHDC1	RP1-159A19.1	
AHI1	FLJ20069	
AHI1	ORF1	
AHI1	JBTS3	
AHNAK	MGC5395	
AHR	bHLHe76	
AHRR	KIAA1234	AHH
AHRR	KIAA1234	AHHR
AHRR	bHLHe77	AHH
AHRR	bHLHe77	AHHR
AHSA1	p38	C14orf3
AHSA2	DKFZp564C236	
AHSA2	Hch1	
AHSG	FETUA	
AHSG	A2HS	
AHSG	HSGA	
AHSP	EDRF	ERAF
AICDA	HIGM2	
AICDA	CDA2	
AICDA	ARP2	
AICDA	AID	
AIDA	FLJ12806	C1orf80
AIF1	IRT-1	
AIF1	AIF-1	
AIF1	Em:AF129756.17	
AIF1	IBA1	
AIF1L	IBA2	C9orf58
AIF1L	FLJ12783	C9orf58
AIFM1	AIF	PDCD8
AIFM1	AIF	NAMSD
AIFM1	CMTX4	PDCD8
AIFM1	CMTX4	NAMSD
AIFM2	FLJ14497	AMID
AIFM2	PRG3	AMID
AIFM3	AIFL	
AIFM3	FLJ30473	
AIG1	dJ95L4.1	
AIG1	AIG-1	
AIG1	FLJ10485	
AIM1	CRYBG1	ST4
AIM1L	CRYBG2	
AIM1L	FLJ38020	
AIM2	PYHIN4	
AIMP1	EMAPII	SCYE1
AIMP1	EMAP-2	SCYE1
AIMP1	p43	SCYE1
AIMP1P1	bA400P21.1	SCYE1P
AIMP2	p38	
AIMP2	PRO0992	
AIMP2	JTV-1	
AIMP2	JTV1	
AIP	XAP2	
AIP	ARA9	
AIP	FKBP16	
AIRE	PGA1	APECED
AIRE	APS1	APECED
AIRN	AIR	
AIRN	NCRNA00088	
AIRN	IGF2RAS	
AIRN	IGF2R-AS1	
AJAP1	SHREW1	
AJAP1	SHREW-1	
AJAP1	MOT8	
AJUBA	MGC15563	JUB
AK2P1	AK2B	
AK3	AKL3L1	AK6
AK3	AKL3L1	AK3L1
AK3P2	HsT26053	
AK4P3	AK3L2P	AK3L2
AK6	CINAP	
AK7	FLJ32864	
AK8	FLJ32704	C9orf98
AK9	FLJ42177	C6orf224
AK9	FLJ42177	AKD2
AK9	FLJ42177	C6orf199
AK9	FLJ42177	AKD1
AK9	FLJ25791	C6orf224
AK9	FLJ25791	AKD2
AK9	FLJ25791	C6orf199
AK9	FLJ25791	AKD1
AK9	dJ70A9.1	C6orf224
AK9	dJ70A9.1	AKD2
AK9	dJ70A9.1	C6orf199
AK9	dJ70A9.1	AKD1
AK9	MGC26954	C6orf224
AK9	MGC26954	AKD2
AK9	MGC26954	C6orf199
AK9	MGC26954	AKD1
AKAP1	AKAP121	PRKA1
AKAP1	AKAP149	PRKA1
AKAP1	SAKAP84	PRKA1
AKAP1	S-AKAP84	PRKA1
AKAP1	AKAP84	PRKA1
AKAP1	D-AKAP1	PRKA1
AKAP1	PPP1R43	PRKA1
AKAP1	TDRD17	PRKA1
AKAP2	AKAP-KL	PRKA2
AKAP2	KIAA0920	PRKA2
AKAP2	DKFZp564L0716	PRKA2
AKAP3	FSP95	
AKAP3	SOB1	
AKAP3	AKAP110	
AKAP3	CT82	
AKAP4	p82	
AKAP4	hAKAP82	
AKAP4	AKAP82	
AKAP4	Fsc1	
AKAP4	HI	
AKAP4	CT99	
AKAP5	AKAP75	
AKAP5	AKAP79	
AKAP6	KIAA0311	
AKAP6	mAKAP	
AKAP6	AKAP100	
AKAP6	PRKA6	
AKAP6	ADAP6	
AKAP7	AKAP18	
AKAP7	AKAP15	
AKAP8	AKAP95	
AKAP8	DKFZp586B1222	
AKAP8L	NAKAP95	
AKAP8L	HAP95	
AKAP9	KIAA0803	
AKAP9	AKAP350	
AKAP9	AKAP450	
AKAP9	CG-NAP	
AKAP9	YOTIAO	
AKAP9	HYPERION	
AKAP9	PRKA9	
AKAP9	MU-RMS-40.16A	
AKAP9	PPP1R45	
AKAP9	LQT11	
AKAP10	D-AKAP2	
AKAP10	PRKA10	
AKAP10	MGC9414	
AKAP11	KIAA0629	
AKAP11	AKAP220	
AKAP11	PRKA11	
AKAP11	FLJ11304	
AKAP11	DKFZp781I12161	
AKAP11	PPP1R44	
AKAP12	AKAP250	
AKAP12	SSeCKS	
AKAP13	Ht31	LBC
AKAP13	BRX	LBC
AKAP13	AKAP-Lbc	LBC
AKAP13	c-lbc	LBC
AKAP13	PROTO-LB	LBC
AKAP13	HA-3	LBC
AKAP13	ARHGEF13	LBC
AKAP14	AKAP28	
AKAP17A	XE7	CXYorf3
AKAP17A	XE7	SFRS17A
AKAP17A	XE7Y	CXYorf3
AKAP17A	XE7Y	SFRS17A
AKAP17A	DXYS155E	CXYorf3
AKAP17A	DXYS155E	SFRS17A
AKAP17A	MGC39904	CXYorf3
AKAP17A	MGC39904	SFRS17A
AKAP17A	721P	CXYorf3
AKAP17A	721P	SFRS17A
AKAP17A	CCDC133	CXYorf3
AKAP17A	CCDC133	SFRS17A
AKIP1	BCA3	C11orf17
AKIRIN1	FLJ12666	C1orf108
AKIRIN2	FLJ10342	C6orf166
AKIRIN2	dJ486L4.2	C6orf166
AKNA	KIAA1968	
AKNAD1	MGC26989	C1orf62
AKR1A1	ALR	
AKR1A1	DD3	
AKR1B1	AR	ALDR1
AKR1B10	AKR1B12	AKR1B11
AKR1B10	ARL-1	AKR1B11
AKR1B10	HIS	AKR1B11
AKR1B10	ARL1	AKR1B11
AKR1B10	HSI	AKR1B11
AKR1B10	ALDRLn	AKR1B11
AKR1C1	DDH	DDH1
AKR1C1	MBAB	DDH1
AKR1C1	DD1	DDH1
AKR1C1	HAKRC	DDH1
AKR1C2	DD	DDH2
AKR1C2	DD	TDD
AKR1C2	BABP	DDH2
AKR1C2	BABP	TDD
AKR1C2	DD2	DDH2
AKR1C2	DD2	TDD
AKR1C2	HAKRD	DDH2
AKR1C2	HAKRD	TDD
AKR1C2	MCDR2	DDH2
AKR1C2	MCDR2	TDD
AKR1C3	KIAA0119	HSD17B5
AKR1C3	DDX	HSD17B5
AKR1C3	HAKRB	HSD17B5
AKR1C3	PGFS	HSD17B5
AKR1C4	DD4	CHDR
AKR1C4	HAKRA	CHDR
AKR1C4	C11	CHDR
AKR1C4	3-alpha-HSD	CHDR
AKR1C4	CDR	CHDR
AKR1C4	MGC22581	CHDR
AKR1C6P	TAKR	
AKR1E2	MGC10612	AKRDC1
AKR1E2	MGC10612	AKR1CL2
AKR7A2	AFAR	
AKR7A2P1	AFARP1	
AKR7L	AFAR3	
AKT1	RAC	
AKT1	PKB	
AKT1	PRKBA	
AKT1	AKT	
AKT1S1	PRAS40	
AKT1S1	MGC2865	
AKT1S1	Lobe	
AKT3	PKBG	
AKT3	RAC-gamma	
AKT3	PRKBG	
AKTIP	FLJ13258	FTS
ALAD	ALADH	
ALAD	PBGS	
ALCAM	CD166	
ALCAM	MEMD	
ALDH1A1	RALDH1	PUMB1
ALDH1A1	RALDH1	ALDH1
ALDH1A2	RALDH2	
ALDH1A3	RALDH3	ALDH6
ALDH1B1	ALDHX	ALDH5
ALDH1L1	10-fTHF	FTHFD
ALDH1L2	FLJ38508	
ALDH1L2	mtFDH	
ALDH3A2	FALDH	SLS
ALDH3A2	FALDH	ALDH10
ALDH4A1	P5CDh	ALDH4
ALDH5A1	SSADH	
ALDH5A1	SSDH	
ALDH7A1	EPD	ATQ1
ALDH7A1	PDE	ATQ1
ALDH8A1	ALDH12	
ALDH9A1	E3	ALDH7
ALDH9A1	E3	ALDH4
ALDH9A1	E3	ALDH9
ALDH16A1	MGC10204	
ALDH18A1	P5CS	GSAS
ALDH18A1	P5CS	PYCS
ALG1	HMT-1	
ALG1	HMAT1	
ALG1L	ALG1L1	
ALG2	CDGIi	
ALG2	FLJ14511	
ALG2	hALPG2	
ALG2	NET38	
ALG3	NOT56L	
ALG3	Not56	
ALG3	CDGS4	
ALG3	D16Ertd36e	
ALG5	bA421P11.2	
ALG8	MGC2840	
ALG10	FLJ14751	
ALG10	DIE2	
ALG10	ALG10A	
ALG10B	KCR1	
ALG11	KIAA0266	
ALG12	ECM39	
ALG13	MDS031	GLT28D1
ALG13	MDS031	CXorf45
ALG13	YGL047W	GLT28D1
ALG13	YGL047W	CXorf45
ALG13	FLJ23018	GLT28D1
ALG13	FLJ23018	CXorf45
ALG13	TDRD13	GLT28D1
ALG13	TDRD13	CXorf45
ALG14	MGC19780	
ALK	CD246	
ALKBH1	hABH	ALKBH
ALKBH1	alkB	ALKBH
ALKBH1	ABH	ALKBH
ALKBH2	MGC90512	
ALKBH2	ABH2	
ALKBH3	DEPC-1	
ALKBH4	FLJ20013	
ALKBH5	FLJ20308	OFOXD1
ALKBH6	MGC15677	
ALKBH7	MGC10974	SPATA11
ALKBH8	MGC10235	
ALLC	ALC	
ALMS1	KIAA0328	
ALOX5	5-LOX	
ALOX5AP	FLAP	
ALOX12	12S-LOX	
ALOX12B	12R-LOX	
ALOX15	15-LOX-1	
ALOX15B	15-LOX-2	
ALOXE3	eLOX3	
ALOXE3	E-LOX	
ALPK1	Lak	
ALPK1	FLJ22670	
ALPK1	KIAA1527	
ALPK2	HAK	
ALPK3	MAK	
ALPK3	KIAA1330	
ALPK3	Midori	
ALPL	TNSALP	HOPS
ALS2CL	FLJ36525	
ALS2CL	RN49018	
ALS2CL	DKFZp686I0110	
ALS2CR11	FLJ25351	
ALX4	FPP	PFM2
ALX4	PFM	PFM2
ALX4	KIAA1788	PFM2
ALYREF	ALY	THOC4
ALYREF	BEF	THOC4
ALYREF	ALY/REF	THOC4
ALYREF	REF	THOC4
AMACR	RACE	
AMBP	UTI	ITI
AMBP	UTI	ITIL
AMBP	HCP	ITI
AMBP	HCP	ITIL
AMBP	EDC1	ITI
AMBP	EDC1	ITIL
AMBP	HI30	ITI
AMBP	HI30	ITIL
AMBP	IATIL	ITI
AMBP	IATIL	ITIL
AMBP	ITILC	ITI
AMBP	ITILC	ITIL
AMBRA1	FLJ20294	
AMBRA1	KIAA1736	
AMBRA1	WDR94	
AMBRA1	DCAF3	
AMD1	SAMDC	
AMD1P2	AMDPX	AMD2
AMD1P2	AMDPX	AMD
AMD1P2	AMDPX	AMDP1
AMD1P2	AMDPY	AMD2
AMD1P2	AMDPY	AMD
AMD1P2	AMDPY	AMDP1
AMDHD1	MGC35366	
AMDHD2	CGI-14	
AMER1	RP11-403E24.2	FAM123B
AMER1	FLJ39827	FAM123B
AMER1	WTX	FAM123B
AMER2	FLJ25477	FAM123A
AMER3	FLJ38377	FAM123C
AMFR	RNF45	
AMFR	gp78	
AMH	MIS	
AMHR2	MISR2	
AMHR2	MISRII	
AMIGO1	AMIGO	
AMIGO1	KIAA1163	
AMIGO2	ALI1	
AMIGO2	DEGA	
AMMECR1L	MGC4268	
AMN	amnionless	
AMOT	KIAA1071	
AMOTL1	JEAP	
AMOTL2	LCCP	
AMPD1	MAD	
AMPD1	MADA	
AMPD2	SPG63	
AMT	GCST	
AMT	NKH	
AMTN	UNQ689	
AMTN	RSTI689	
AMZ1	KIAA1950	
AMZ2P1	FLJ32065	
ANAPC1	MCPR	
ANAPC1	TSG24	
ANAPC1	APC1	
ANAPC2	APC2	
ANAPC2	KIAA1406	
ANAPC4	APC4	
ANAPC5	APC5	
ANAPC7	APC7	
ANAPC10	APC10	
ANAPC10	DOC1	
ANAPC10	DKFZP564L0562	
ANAPC11	HSPC214	
ANAPC11	APC11	
ANAPC11	Apc11p	
ANAPC11	MGC882	
ANAPC13	SWM1	
ANAPC13	APC13	
ANAPC13	DKFZP566D193	
ANAPC15	HSPC020	C11orf51
ANAPC15	DKFZP564M082	C11orf51
ANAPC15	APC15	C11orf51
ANAPC16	bA570G20.3	C10orf104
ANAPC16	FLJ33728	C10orf104
ANAPC16	APC16	C10orf104
ANAPC16	CENP-27	C10orf104
ANG	RNASE5	
ANGEL1	Ccr4e	KIAA0759
ANGEL2	KIAA0759L	
ANGEL2	FLJ12793	
ANGEL2	Ccr4d	
ANGPT1	KIAA0003	
ANGPT1	Ang1	
ANGPT2	Ang2	
ANGPTL1	ANG3	ANGPT3
ANGPTL1	AngY	ANGPT3
ANGPTL1	ARP1	ANGPT3
ANGPTL2	ARP2	
ANGPTL2	HARP	
ANGPTL4	pp1158	
ANGPTL4	PGAR	
ANGPTL4	ARP4	
ANGPTL4	HFARP	
ANGPTL4	FIAF	
ANGPTL4	NL2	
ANGPTL6	ARP5	
ANGPTL6	AGF	
ANGPTL7	CDT6	
ANGPTL7	AngX	
ANGPTL8	TD26	C19orf80
ANGPTL8	RIFL	C19orf80
ANK1	SPH1	ANK
ANKAR	FLJ25415	
ANKDD1A	FLJ25870	
ANKEF1	FLJ21669	ANKRD5
ANKEF1	dJ839B4.6	ANKRD5
ANKFN1	FLJ38335	
ANKFY1	ANKHZN	
ANKFY1	KIAA1255	
ANKFY1	ZFYVE14	
ANKFY1	BTBD23	
ANKFY1	RANK-5	
ANKH	HANK	CCAL2
ANKH	HANK	CMDJ
ANKH	ANK	CCAL2
ANKH	ANK	CMDJ
ANKH	CPPDD	CCAL2
ANKH	CPPDD	CMDJ
ANKHD1	MASK	
ANKHD1	FLJ20288	
ANKHD1	FLJ11979	
ANKHD1	FLJ10042	
ANKHD1	FLJ14127	
ANKHD1	KIAA1085	
ANKHD1-EIF4EBP3	MASK-BP3	
ANKIB1	DKFZP434A0225	
ANKIB1	KIAA1386	
ANKK1	X-kinase	
ANKLE1	FLJ39369	ANKRD41
ANKLE1	LEMD6	ANKRD41
ANKLE2	LEMD7	KIAA0692
ANKLE2	Lem4	KIAA0692
ANKMY1	FLJ20499	
ANKMY1	ZMYND13	
ANKMY2	DKFZP564O043	
ANKMY2	ZMYND20	
ANKRD1	C-193	
ANKRD1	ALRP	
ANKRD1	CARP	
ANKRD1	CVARP	
ANKRD1	MCARP	
ANKRD2	ARPP	
ANKRD6	KIAA0957	
ANKRD7	TSA806	
ANKRD10	FLJ20093	
ANKRD11	LZ16	
ANKRD11	T13	
ANKRD12	KIAA0874	
ANKRD12	FLJ20053	
ANKRD12	GAC-1	
ANKRD13A	NY-REN-25	ANKRD13
ANKRD13B	FLJ25555	
ANKRD13C	DKFZP566D1346	
ANKRD13C	dJ677H15.3	
ANKRD16	DKFZP434N1511	
ANKRD17	GTAR	
ANKRD17	KIAA0697	
ANKRD17	FLJ22206	
ANKRD17	NY-BR-16	
ANKRD18A	KIAA2015	
ANKRD18A	FLJ35740	
ANKRD18B	bA255A11.3	
ANKRD19P	FLJ36178	ANKRD19
ANKRD20A1	DKFZp434A171	ANKRD20A
ANKRD20A4	OTTHUMG00000066855	
ANKRD20A5P	MGC26718	ANKRD20A5
ANKRD22	MGC22805	
ANKRD23	DARP	
ANKRD23	FLJ32449	
ANKRD23	MARP3	
ANKRD24	KIAA1981	
ANKRD26	KIAA1074	THC2
ANKRD26P1	FLJ43980	
ANKRD27	FLJ00040	
ANKRD27	DKFZp434L0718	
ANKRD27	VARP	
ANKRD28	KIAA0379	
ANKRD28	PITK	
ANKRD28	PP6-ARS-A	
ANKRD28	PPP1R65	
ANKRD29	FLJ25053	
ANKRD30A	NY-BR-1	
ANKRD30B	NY-BR-1.1	
ANKRD30BP1	PRED4	C21orf110
ANKRD30BP1	PRED4	ANKRD30BP
ANKRD30BP2	CT85	C21orf99
ANKRD30BP2	CTSP-1	C21orf99
ANKRD31	FLJ40191	
ANKRD33	DKFZp686O1689	C12orf7
ANKRD33	PANKY	C12orf7
ANKRD34B	DP58	
ANKRD35	FLJ25124	
ANKRD36	UNQ2430	
ANKRD36B	FLJ21281	KIAA1641
ANKRD36BP1	MGC12538	ANKRD26L1
ANKRD36BP1	MGC12538	ANKRD36BL1
ANKRD36C	DKFZp667P0924	
ANKRD37	Lrp2bp	
ANKRD39	MGC41816	
ANKRD40	MGC15396	
ANKRD42	FLJ37874	
ANKRD42	SARP	
ANKRD42	PPP1R79	
ANKRD44	PP6-ARS-B	
ANKRD45	FLJ45235	
ANKRD45	CT117	
ANKRD49	FLJ20189	
ANKRD49	FGIF	
ANKRD49	GBIF	
ANKRD50	KIAA1223	
ANKRD52	FLJ34236	
ANKRD52	PP6-ARS-C	
ANKRD53	FLJ12056	
ANKRD53	FLJ36160	
ANKRD54	LIAR	
ANKRD55	FLJ11795	
ANKRD60	bA196N14.3	C20orf86
ANKRD62	DKFZp779B1634	
ANKRD62P1-PARP4P3	VWFP1-ANKRD62P1-PARP4P3	
ANKS1A	KIAA0229	ANKS1
ANKS1B	EB-1	
ANKS1B	AIDA-1	
ANKS1B	cajalin-2	
ANKS1B	ANKS2	
ANKS3	KIAA1977	
ANKS3	FLJ32345	
ANKS3	FLJ32767	
ANKS4B	FLJ38819	
ANKS4B	HARP	
ANKS6	FLJ36928	SAMD6
ANKS6	FLJ36928	ANKRD14
ANKS6	NPHP16	SAMD6
ANKS6	NPHP16	ANKRD14
ANKZF1	FLJ10415	
ANKZF1	ZNF744	
ANLN	ANILLIN	
ANLN	Scraps	
ANLN	scra	
ANO1	TAOS2	ORAOV2
ANO1	TAOS2	TMEM16A
ANO1	FLJ10261	ORAOV2
ANO1	FLJ10261	TMEM16A
ANO1	DOG1	ORAOV2
ANO1	DOG1	TMEM16A
ANO3	GENX-3947	C11orf25
ANO3	GENX-3947	TMEM16C
ANO3	DYT23	C11orf25
ANO3	DYT23	TMEM16C
ANO4	FLJ34221	TMEM16D
ANO4	FLJ34272	TMEM16D
ANO4	FLJ35277	TMEM16D
ANO5	GDD1	TMEM16E
ANO5	GDD1	LGMD2L
ANO6	DKFZp313M0720	TMEM16F
ANO7	NGEP	PCANAP5
ANO7	NGEP	TMEM16G
ANO7	PCANAP5L	PCANAP5
ANO7	PCANAP5L	TMEM16G
ANO7	IPCA-5	PCANAP5
ANO7	IPCA-5	TMEM16G
ANO9	PIG5	TP53I5
ANO9	PIG5	TMEM16J
ANO10	FLJ10375	TMEM16K
ANO10	MGC47890	TMEM16K
ANO10	SCAR10	TMEM16K
ANOS1	KALIG-1	KAL
ANOS1	KALIG-1	ADMLX
ANOS1	KALIG-1	KAL1
ANOS1	WFDC19	KAL
ANOS1	WFDC19	ADMLX
ANOS1	WFDC19	KAL1
ANOS2P	KAL-Y	ADMLY
ANOS2P	KAL-Y	KALP
ANP32A	LANP	C15orf1
ANP32A	PP32	C15orf1
ANP32A	I1PP2A	C15orf1
ANP32A	PHAPI	C15orf1
ANP32A	MAPM	C15orf1
ANP32A	mapmodulin	C15orf1
ANP32A-IT1	FLJ11722	C15orf28
ANP32A-IT1	FLJ11722	NCRNA00321
ANP32A-IT1	HsT18971	C15orf28
ANP32A-IT1	HsT18971	NCRNA00321
ANP32B	SSP29	
ANP32B	PHAPI2	
ANP32B	APRIL	
ANP32C	PP32R1	
ANP32D	PP32R2	
ANP32E	LANPL	
ANP32E	MGC5350	
ANP32E	LANP-L	
ANPEP	LAP1	CD13
ANPEP	LAP1	PEPN
ANPEP	gp150	CD13
ANPEP	gp150	PEPN
ANPEP	p150	CD13
ANPEP	p150	PEPN
ANTXR1	TEM8	
ANTXR1	FLJ21776	
ANTXR1	FLJ10601	
ANTXR1	ATR	
ANTXR2	CMG2	
ANTXR2	CMG-2	
ANTXR2	FLJ31074	
ANXA2	LIP2	ANX2
ANXA2	LIP2	ANX2L4
ANXA2	LIP2	CAL1H
ANXA2	LIP2	LPC2D
ANXA2P3	LIP2	ANX2P3
ANXA2P3	LIP2	ANX2L3
ANXA2P3	LIP2	LPC2C
ANXA2R	AXIIR	C5orf39
ANXA8L1	bA301J7.3	ANXA8L2
ANXA8L1	bA145E20.2	ANXA8L2
ANXA10	ANX14	
AOC1	DAO	ABP1
AOC2	RAO	
AOC2	DAO2	
AOC3	VAP1	
AOC3	HPAO	
AOC3	VAP-1	
AOX1	AO	
AOX1	AOH1	
AOX2P	AOH2	AOX2
AOX3P	AOH1	
AP1AR	PRO0971	C4orf16
AP1AR	2C18	C4orf16
AP1AR	gamma-BAR	C4orf16
AP1B1	BAM22	ADTB1
AP1B1	BAM22	CLAPB2
AP1B1	AP105A	ADTB1
AP1B1	AP105A	CLAPB2
AP1B1P1	dJ127L4.2	ADTB1L1
AP1B1P2	dJ127L4.3	ADTB1L2
AP1G2	G2AD	
AP1M1	AP47	
AP1M1	CLAPM2	
AP1M2	HSMU1B	
AP1M2	mu2	
AP1M2	AP1-mu2	
AP1S1	AP19	CLAPS1
AP1S1	AP19	EKV3
AP1S1	SIGMA1A	CLAPS1
AP1S1	SIGMA1A	EKV3
AP1S1	WUGSC:H_DJ0747G18.2	CLAPS1
AP1S1	WUGSC:H_DJ0747G18.2	EKV3
AP1S2	SIGMA1B	MRX59
AP1S2	SIGMA1B	MRXS5
AP1S2	SIGMA1B	PGS
AP2A2	DKFZP564D1864	CLAPA2
AP2A2	DKFZP564D1864	ADTAB
AP2A2	HYPJ	CLAPA2
AP2A2	HYPJ	ADTAB
AP2A2	KIAA0899	CLAPA2
AP2A2	KIAA0899	ADTAB
AP2A2	HIP9	CLAPA2
AP2A2	HIP9	ADTAB
AP2M1	AP50	CLAPM1
AP2M1	mu2	CLAPM1
AP2S1	FBHOk	CLAPS2
AP2S1	FBHOk	HHC3
AP2S1	FBH3	CLAPS2
AP2S1	FBH3	HHC3
AP3B1	ADTB3A	
AP3B1	HPS2	
AP3B2	NAPTB	
AP3D1	ADTD	
AP3M2	CLA20	
AP3M2	AP47B	
AP3S2	sigma3b	
AP4B1	BETA-4	SPG47
AP4E1	AP-4-EPSILON	
AP4E1	SPG51	
AP4M1	MU-ARP2	
AP4M1	MU-4	
AP4M1	SPG50	
AP4S1	CLA20	
AP4S1	AP47B	
AP4S1	SPG52	
AP5B1	PP1030	
AP5B1	AP-5	
AP5B1	DKFZp761E198	
AP5M1	FLJ10813	C14orf108
AP5M1	FLJ10813	MUDENG
AP5M1	MuD	C14orf108
AP5M1	MuD	MUDENG
AP5M1	mu5	C14orf108
AP5M1	mu5	MUDENG
AP5S1	FLJ11168	C20orf29
AP5Z1	SPG48	KIAA0415
AP5Z1	zeta	KIAA0415
APAF1	CED4	
APAF1	APAF-1	
APBA1	D9S411E	MINT1
APBA1	X11	MINT1
APBA2	D15S1518E	X11L
APBA2	D15S1518E	MINT2
APBA2	LIN-10	X11L
APBA2	LIN-10	MINT2
APBA2	MGC:14091	X11L
APBA2	MGC:14091	MINT2
APBA2	HsT16821	X11L
APBA2	HsT16821	MINT2
APBA3	X11L2	
APBA3	mint3	
APBB1	Fe65	RIR
APBB1IP	INAG1	
APBB1IP	RIAM	
APBB2	FE65L	
APBB2	FE65L1	
APBB2	MGC35575	
APBB3	FE65L2	
APC	DP2	
APC	DP3	
APC	DP2.5	
APC	PPP1R46	
APC2	APCL	
APCDD1	B7323	
APCDD1L	FLJ90166	
APCS	SAP	
APCS	PTX2	
APCS	MGC88159	
APELA	Ende	
APELA	ELA	
APELA	tdl	
APEX1	APE	APEX
APEX1	REF1	APEX
APEX1	HAP1	APEX
APEX1	APX	APEX
APEX1	APEN	APEX
APEX1	REF-1	APEX
APEX1	APE-1	APEX
APEX2	APEXL2	
APEX2	APE2	
APEX2	XTH2	
APEX2	ZGRF2	
APH1A	APH-1A	
APH1A	CGI-78	
APH1B	PSFL	
APH1B	APH-1B	
APH1B	DKFZp564D0372	
API5	AAC-11	
API5	API5L1	
API5	AAC11	
APIP	CGI-29	
APIP	Mmrp19	
APIP	APIP2	
APITD1	CENPS	
APITD1	CENP-S	
APITD1	MHF1	
APITD1	FAAP16	
APLF	MGC47799	C2orf13
APLF	Xip1	C2orf13
APLF	ZCCHH1	C2orf13
APLN	apelin	
APLN	XNPEP2	
APLNR	FLJ90771	AGTRL1
APLNR	APJ	AGTRL1
APLNR	APJR	AGTRL1
APLP1	APLP	
APLP2	APPH	APPL2
APMAP	BSCv	C20orf3
APOA5	RAP3	
APOA5	APOA-V	
APOBEC1	BEDP	
APOBEC1	CDAR1	
APOBEC1	APOBEC-1	
APOBEC1	HEPR	
APOBEC2	ARCD1	
APOBEC2	ARP1	
APOBEC3A	ARP3	
APOBEC3A	PHRBN	
APOBEC3B	PHRBNL	
APOBEC3B	FLJ21201	
APOBEC3C	APOBEC1L	
APOBEC3C	PBI	
APOBEC3C	bK150C2.3	
APOBEC3C	ARDC2	
APOBEC3C	ARDC4	
APOBEC3C	ARP5	
APOBEC3D	ARP6	APOBEC3E
APOBEC3D	APOBEC3DE	APOBEC3E
APOBEC3F	ARP8	
APOBEC3F	BK150C2.4.MRNA	
APOBEC3F	KA6	
APOBEC3G	CEM15	
APOBEC3G	MDS019	
APOBEC3G	dJ494G10.1	
APOBEC3G	FLJ12740	
APOBEC3G	bK150C2.7	
APOBEC3H	ARP10	
APOBEC4	MGC26594	C1orf169
APOBEC4	FLJ25691	C1orf169
APOBEC4	RP1-127C7.4	C1orf169
APOBR	APOB48R	
APOBR	APOB100R	
APOH	BG	B2G1
APOL2	APOL-II	
APOL3	CG12-1	
APOL3	APOLIII	
APOL4	APOLIV	
APOL5	APOLV	
APOL6	APOL-VI	
APOL6	APOLVI	
APOLD1	FLJ25138	
APOLD1	DKFZP434F0318	
APOM	ApoM	
APOM	G3a	
APOM	NG20	
APOO	MGC4825	FAM121B
APOO	My025	FAM121B
APOOL	UNQ8193	CXorf33
APOOL	UNQ8193	FAM121A
APOOL	AAIR8193	CXorf33
APOOL	AAIR8193	FAM121A
APOPT1	MGC2562	C14orf153
APOPT1	APOP-1	C14orf153
APPBP2	KIAA0228	
APPBP2	Hs.84084	
APPBP2	PAT1	
APPL1	APPL	
APPL2	FLJ10659	
APPL2	DIP13B	
APTX	FLJ20157	AXA1
APTX	AOA	AXA1
APTX	AOA1	AXA1
APTX	EAOH	AXA1
APTX	EOAHA	AXA1
AQP1	CHIP28	CO
AQP3	GIL	
AQP4	MIWC	
AQP4-AS1	FLJ30507	C18orf16
AQP4-AS1	FLJ30507	CHST9-AS1
AQP7	AQP9	AQP7L
AQP7	AQPap	AQP7L
AQP7P3	AQPap-3	
AQP9	SSC1	
AQP9	HsT17287	
AQR	KIAA0560	
