"GLA_genenames"	"GLA_pvalue"
"FEZF2"	0.101531863
"DHDDS"	0.059410233
"CYP27B1"	0.060933415
"TMED1"	0.037651654
"PSMD3"	0.053284314
"XCR1"	0.045210886
"ZNF555"	0.019849367
"PDLIM1"	0.057041462
"FGFR3"	0.063389502
"RASSF7"	0.04729473
"PITX1"	0.079339767
"SAT2"	0.028573325
"C10orf82"	0.033003983
"FBXL8"	0.052508681
"FUT1"	0.067657782
"LRRC4C"	0.084253472
"C21orf91"	0.035831801
"PPHLN1"	0.020206291
"NDNF"	0.06911203
"PPP1R3D"	0.06192453
"CCNB1"	0.058577921
"RPP40"	0.055109783
"UGT1A5"	0.028992034
"SRF"	0.07086346
"PAOX"	0.047750204
"EIF5A2"	0.041002859
"BDKRB1"	0.057304432
"TMEM109"	0.048547794
"SRRD"	0.03551828
"C1orf111"	0.047214052
"FAM84B"	0.081448632
"FAM220A"	0.03129136
"CEP57L1"	0.018564645
"C14orf28"	0.045668403
"OR51T1"	0.032232435
"MOG"	0.045498366
"EPO"	0.045052594
"TRPT1"	0.045737847
"FAM81B"	0.013853656
"APBA1"	0.078810764
"CCDC77"	0.009160539
"RARA"	0.07914471
"SLA2"	0.037850797
"CMA1"	0.029911663
"KCNS1"	0.097389706
"PPCS"	0.059766646
"CDT1"	0.033910846
"SLC44A2"	0.036082516
"MAMSTR"	0.053390523
"CTSZ"	0.052663399
"FAM214B"	0.074650735
"SLC22A23"	0.077561785
"FGL2"	0.05761489
"DDX5"	0.051078942
"FARP1"	0.034661458
"ARMC2"	0.032384089
"RPAP2"	0.02440819
"HSD17B8"	0.047865605
"LIG3"	0.043773999
"TULP2"	0.029335172
"LACC1"	0.053098448
"ACTL8"	0.066479779
"ETAA1"	0.025484579
"BTBD2"	0.102104269
"VTI1B"	0.048588133
"MYL2"	0.043377757
"RBM14"	0.111780535
"SNAPC3"	0.060194036
"ARHGEF3"	0.052198734
"HMBS"	0.037086908
"CHMP2B"	0.042491319
"HEPACAM"	0.057423917
"GALNT9"	0.05897212
"OR6K2"	0.031646242
"MAP4"	0.02746732
"SCYL2"	0.032827308
"CASP14"	0.03134906
"IKZF1"	0.106782578
"CLASP1"	0.021527267
"OR6V1"	0.02635672
"SYT7"	0.072304432
"CARD10"	0.069141646
"DACT1"	0.102504596
"POPDC3"	0.036140727
"FAM162B"	0.031868873
"WEE2"	0.029782986
"XKR9"	0.031020731
"CPT1C"	0.035046467
"CCDC120"	0.07341248
"OR6B1"	0.03121681
"CCDC66"	0.001609477
"C7orf43"	0.03682598
"TRIM46"	0.04684181
"NCKIPSD"	0.031975082
"COG1"	0.055321691
"TCEA1"	0.048005515
"MKRN2"	0.060319649
"ZNF829"	0.052974877
"ELOVL5"	0.049652267
"MAS1L"	0.02810866
"TATDN3"	0.01994281
"SNRNP40"	0.054406148
"WNT9B"	0.063121426
"SOX10"	0.083481413
"CCDC34"	0.038892463
"METTL16"	0.078254187
"TUBG1"	0.075453942
"HRH1"	0.064454657
"FOXN2"	0.054438828
"ADAP1"	0.063175041
"HDHD3"	0.026523182
"TUBB4B"	0.096028391
"PI4K2B"	0.050802185
"GINS4"	0.029196793
"LNX1"	0.069585376
"KCNC1"	0.143584048
"NLGN3"	0.10323989
"MARK2"	0.03496732
"SFPQ"	0.053145935
"UPP1"	0.043750511
"C16orf46"	0.033598856
"LASP1"	0.043908292
"MARVELD3"	0.035653084
"TRIM21"	0.045461091
"ASPHD2"	0.071413909
"DHRS1"	0.042827308
"DNAJC17"	0.054272876
"TEPP"	0.06310815
"OR52B2"	0.02263991
"CALHM2"	0.037761949
"ENPP2"	0.027404514
"DLX2"	0.062137459
"GJD4"	0.052861009
"INPP5K"	0.058961908
"CYP26B1"	0.116066176
"PSEN1"	0.063844465
"TAS1R3"	0.032751225
"AIG1"	0.04564951
"METTL14"	0.040884906
"COLEC12"	0.106559947
"IQGAP2"	0.009048713
"VPS4A"	0.065953329
"GCLC"	0.054683415
"GNB2"	0.069621119
"ENO2"	0.062476511
"C12orf43"	0.052785437
"HDGFRP2"	0.075752145
"HIST1H2BJ"	0.068196487
"SLC12A3"	0.017389195
"CHST2"	0.105430964
"STX17"	0.045870098
"RBM12"	0.127181883
"FAM47B"	0.128979779
"RBM15"	0.076039114
"ACRV1"	0.029378574
"LAG3"	0.060443219
"CERCAM"	0.037825776
"CRHR1"	0.05251685
"ZIK1"	0.04526297
"SIAE"	0.021559947
"KIFC3"	0.043624387
"MPPE1"	0.047393791
"SP2"	0.101279616
"CPXM1"	0.040758783
"NUBPL"	0.039793709
"ARGFX"	0.02926828
"ZBTB32"	0.070218546
"ST3GAL3"	0.072127757
"ZNF250"	0.077503064
"TPK1"	0.046533395
"ZFP82"	0.060006638
"HOOK1"	0.030548407
"HNRNPA1"	0.052806373
"HNRNPR"	0.08232741
"PEX5L"	0.029152369
"GADL1"	0.038298611
"MAPT"	0.028688725
"FOXK2"	0.093194955
"KCNK4"	0.066590074
"C19orf71"	0.098648386
"KCNC2"	0.113321589
"ZRANB3"	0.008567708
"FBXL7"	0.102636846
"ZFHX3"	0.910034722
"GPN1"	0.047199244
"MYO1D"	0.041055453
"KRT31"	0.068778084
"RORB"	0.066526757
"R3HDM2"	0.033685662
"FAM92B"	0.057023591
"HDAC1"	0.072594975
"DHRS12"	0.02980239
"MBOAT2"	0.058131127
"L1CAM"	0.03155433
"EFR3A"	0.019036458
"BPHL"	0.018707108
"AP3M1"	0.055971712
"MCL1"	0.070410029
"PUF60"	0.059001736
"MRPL2"	0.041084048
"DEFB1"	0.076710069
"WDR33"	0.025705167
"ADRA2B"	0.050422794
"MVK"	0.067765012
"PLEKHA2"	0.057161458
"PRKDC"	0.07444087
"BMP1"	0.056928615
"DICER1"	0.036301062
"IL19"	0.040178717
"DAPK3"	0.07103656
"NOTCH3"	0.131518076
"FAM173B"	0.022173713
"RCOR2"	0.068074449
"UCMA"	0.042157884
"ICA1"	0.061679432
"KIN"	0.042129289
"SLC6A5"	0.07325623
"THG1L"	0.051837214
"AP5M1"	0.057471916
"PBX3"	0.067155331
"CCDC6"	0.081524203
"IL20RB"	0.042559743
"C20orf173"	0.0992356
"RAB42"	0.083468137
"COX19"	0.080805249
"S100G"	0.07745098
"TCEA2"	0.058885315
"CTTN"	0.038471201
"MAMLD1"	0.109598141
"RUNX1"	0.069314236
"NANS"	0.046021242
"DGKD"	0.012709355
"SLC22A11"	0.087721609
"NDUFB2"	0.061613562
"COX14"	0.076641646
"ZAR1L"	0.117591401
"ERP44"	0.056212214
"DPH3"	0.081221916
"FARS2"	0.039130923
"BCKDK"	0.069569036
"KRTAP19-3"	0.080484069
"GRM7"	0.12822406
"PPP5C"	0.095827206
"PAX1"	0.081162684
"IL20RA"	0.073023897
"KRTAP3-3"	0.080541258
"EIF2B3"	0.057508681
"MAT2A"	0.056997038
"KRTAP17-1"	0.086881127
"TRIB3"	0.04135723
"C1orf122"	0.076257149
"CCDC28B"	0.069981107
"DNAJA4"	0.06032884
"MRPL22"	0.044242749
"NOL6"	0.006560968
"SLC17A1"	0.023539114
"ASCC1"	0.04862643
"GLYATL3"	0.111919424
"SH3D19"	0.021244383
"CHORDC1"	0.047696078
"ZBTB1"	0.066152471
"PSMC4"	0.072691483
"HEPN1"	0.0788654
"INSL3"	0.079280025
"SLCO6A1"	0.025045956
"FLYWCH2"	0.091542075
"ACBD7"	0.080146038
"FHAD1"	0.276872958
"CCL13"	0.079589461
"PTH"	0.081483864
"WFDC10A"	0.077480596
"DCLK3"	0.081762153
"ABHD12B"	0.029396957
"DNASE2B"	0.030546875
"REN"	0.025059743
"FBXO27"	0.027482128
"PLA2G15"	0.054291258
"COL5A3"	0.033942504
"VASH2"	0.051896446
"PMF1"	0.034664522
"SPTBN1"	0.092530127
"SULT1A2"	0.023353758
"MCCD1"	0.081229065
"DNAAF1"	0.040631127
"IL1RL1"	0.052106311
"MLLT11"	0.081242341
"SRXN1"	0.083403288
"CALHM3"	0.120335989
"C19orf53"	0.090701083
"SLC24A3"	0.10254085
"HOPX"	0.08020527
"ASB6"	0.073762766
"IFNA5"	0.086992443
"MEF2D"	0.05524663
"SPINK4"	0.080792994
"PYDC1"	0.097865094
"C20orf141"	0.092380515
"SNTB2"	0.059766646
"IFNA21"	0.088571283
"SMR3A"	0.082872243
"BTBD10"	0.060130719
"BPNT1"	0.050595895
"TOP3B"	0.104446487
"HBM"	0.1061923
"CLECL1"	0.088258272
"DEFB110"	0.060424837
"DYNC2LI1"	0.031914318
"FAM89B"	0.075322712
"OTOR"	0.08768944
"KRTAP6-2"	0.063809743
"MLN"	0.080881842
"KRTAP4-3"	0.096449142
"ZMAT5"	0.064390319
"HIST1H2BI"	0.099973448
"KRT81"	0.050805249
"PKNOX2"	0.069783497
"LCE3D"	0.08224469
"LCE1F"	0.086531352
"ANG"	0.092147161
"HIST1H2BL"	0.101226511
"GABRA1"	0.062640931
"KRTAP13-4"	0.091296467
"GHRL"	0.085319649
"IFNA13"	0.089405637
"FGF22"	0.098114788
"C17orf99"	0.109344363
"KRTAP4-4"	0.088852635
"C7orf66"	0.08089614
"C12orf60"	0.094875408
"KRTAP13-2"	0.09367596
"RPS15"	0.096640114
"STAMBP"	0.057652165
"EIF3D"	0.086219363
"C16orf71"	0.044434743
"NAT14"	0.0886106
"GUCA2B"	0.089044628
"NFE2L3"	0.074157986
"C14orf177"	0.084060968
"ZAP70"	0.089666565
"TTC17"	0.05535335
"TIAL1"	0.057498979
"WDR55"	0.064706393
"PF4V1"	0.086171364
"SCGB1D4"	0.079127349
"CCNJL"	0.070079657
"CLPTM1L"	0.065817504
"CPSF4L"	0.095475899
"UNC5D"	0.094122243
"ZNF462"	0.115679126
"POGLUT1"	0.05681781
"SLFN11"	0.009148284
"GRWD1"	0.064569036
"RSAD1"	0.051571691
"C17orf58"	0.082723652
"RUFY2"	0.039393893
"C19orf57"	0.065463133
"SLC23A1"	0.059812092
"RANBP9"	0.075615298
"MYNN"	0.089222835
"C20orf144"	0.088915441
"CHCHD4"	0.088839869
"MAPK8IP1"	0.112504596
"C7orf65"	0.086119281
"CCL21"	0.085364583
"CST1"	0.092909518
"CAT"	0.078825572
"UFSP1"	0.095662786
"S100A1"	0.083335886
"PTRH2"	0.0900577
"C10orf99"	0.078145425
"GEMIN6"	0.089237643
"PSORS1C2"	0.091141748
"SLC22A9"	0.056988868
"IL17D"	0.103615196
"OSGEPL1"	0.05154616
"PDGFD"	0.038787275
"LENEP"	0.062404003
"PYDC2"	0.063291462
"LALBA"	0.083932802
"SETD7"	0.056639093
"HAMP"	0.08083844
"TMEM105"	0.088878676
"FBXO48"	0.085397263
"MDH2"	0.029094158
"BNC1"	0.127958027
"TBC1D29"	0.087803819
"OXA1L"	0.064005821
"CHSY1"	0.119318832
"SCRG1"	0.080875715
"S100A13"	0.082817096
"C8orf44"	0.087374387
"FAM167B"	0.092438725
"GLRX"	0.086375102
"MS4A6E"	0.088179126
"PRDM4"	0.019576695
"HIST1H2BG"	0.072558721
"TNFRSF12A"	0.100664318
"TMEM229B"	0.111919424
"C20orf24"	0.079360703
"AGBL3"	0.111972529
"TAB1"	0.08803462
"LEPROTL1"	0.066816279
"PLAC9"	0.082707823
"ZDHHC8"	0.19512357
"DEFB118"	0.065007659
"NINJ2"	0.105858354
"DYNLL1"	0.085508068
"FAM216A"	0.020194547
"GRAMD3"	0.028602941
"OR7A17"	0.105799632
"DCD"	0.082586806
"HIST1H2BH"	0.074897365
"CNRIP1"	0.087648591
"LYZL4"	0.090014808
"FAM183A"	0.087991728
"ZNF593"	0.089642565
"NOL10"	0.059178922
"ZNF428"	0.101016136
"TMEM97"	0.094853452
"TNFAIP8L2"	0.103672386
"C10orf131"	0.093844975
"DPF3"	0.062614379
"TCF7L1"	0.085919628
"PLEKHG5"	0.050701083
"PTH2"	0.071356209
"SYNGR3"	0.123498775
"POMP"	0.08608558
"KHDC1L"	0.087966197
"POLD4"	0.088278186
"TMEM155"	0.0813654
"FDXACB1"	0.058087725
"MAU2"	0.113847018
"SYTL1"	0.051837725
"RPL27A"	0.096269404
"NLGN2"	0.170974265
"OR2AG2"	0.112657782
"BCL2L12"	0.02365962
"SSU72"	0.103709661
"CST6"	0.093399714
"MAST3"	0.14612643
"OR7C1"	0.116808619
"CDH5"	0.098451287
"OR4F15"	0.106034007
"CPSF6"	0.079553717
"PRPF6"	0.067287582
"B4GALT7"	0.049132966
"PGLYRP3"	0.042654208
"ALDH3B1"	0.062090993
"OR56A1"	0.114028288
"NRL"	0.098352737
"SEC14L4"	0.037004698
"GGT7"	0.129724265
"BEST1"	0.049147263
"HIST2H2AB"	0.106832618
"RNF152"	0.112766544
"KRTAP4-11"	0.100221609
"S100Z"	0.065653084
"VN1R1"	0.108125
"OR4D10"	0.110812398
"RPL23A"	0.091699857
"OR5M1"	0.112242647
"WBSCR17"	0.119946385
"C10orf128"	0.084710989
"C16orf92"	0.068790339
"OR1S2"	0.110818015
"NR4A2"	0.115340584
"REP15"	0.072026144
"OR52E4"	0.106862745
"GJD3"	0.094022672
"ARID3B"	0.058718852
"KPRP"	0.072280433
"IQCF3"	0.093438011
"ZC3H12B"	0.114773795
"OR52B4"	0.10981873
"OR4K1"	0.109016544
"PGBD2"	0.063908803
"CCDC140"	0.102328942
"MUC20"	0.080099571
"PRRG4"	0.097530127
"PLOD2"	0.025669424
"OR8B2"	0.109683926
"UFM1"	0.064534314
"EPGN"	0.084013991
"SLC12A7"	0.140812398
"TAS2R20"	0.10431781
"ATP6V1F"	0.093787275
"GALP"	0.086964869
"NAA60"	0.107491319
"OR9Q1"	0.113203636
"OR1L4"	0.109772774
"ZKSCAN3"	0.031978145
"ACP1"	0.069178411
"NANP"	0.107952921
"LSM4"	0.094683415
"TMEM14C"	0.052727226
"FGFBP2"	0.102940155
"ODF3"	0.110425347
"SOD3"	0.121820874
"C2CD4B"	0.081647774
"C9orf40"	0.103485498
"PTGER1"	0.094935662
"RRAS2"	0.102099163
"PROK1"	0.087495404
"C9orf163"	0.108054024
"NINJ1"	0.098657578
"KAT2A"	0.088659109
"TMEM37"	0.104441891
"PPP1R27"	0.100565768
"PRKCB"	0.119606311
"MZT2A"	0.096771344
"NR1I2"	0.060999796
"EMP2"	0.074920343
"IL11"	0.095359988
"TSPAN16"	0.108598346
"CYSLTR2"	0.115603554
"VPS18"	0.139492443
"RHPN1"	0.02916105
"TSPAN9"	0.101721303
"CLIC4"	0.102099163
"CPPED1"	0.102262561
"SNCG"	0.092177798
"FAM64A"	0.110494281
"DCTPP1"	0.102531658
"C1orf52"	0.106665135
"SPACA3"	0.104447508
"PPP3R2"	0.077124694
"CRY2"	0.114108456
"NMB"	0.089260621
"NDUFB3"	0.062817096
"SEMA4D"	0.049630821
"PRR18"	0.102900837
"BHLHE23"	0.101434334
"OR4M1"	0.108341503
"LY6G6D"	0.069238154
"IL18R1"	0.062124694
"LOR"	0.089858047
"PATL2"	0.151289318
"IL22"	0.091944955
"OR14A16"	0.10779565
"LRTOMT"	0.045261949
"YPEL2"	0.084570057
"ZNF747"	0.076212725
"MYLPF"	0.104610396
"SLC41A2"	0.056131536
"PFKFB3"	0.058589665
"CDIPT"	0.113063215
"SAMSN1"	0.061703942
"C7orf49"	0.073503881
"PPP1R3B"	0.119569036
"ZNF705A"	0.109344363
"VSX1"	0.078627451
"MUC5B"	0.915014808
"KRCC1"	0.100461601
"SRPR"	0.053978758
"PXT1"	0.036698836
"CARD17"	0.064954044
"POLR2I"	0.103904208
"SHISA2"	0.104486826
"RPP21"	0.094553207
"CBLN1"	0.114764093
"TEX19"	0.0542356
"ANTXR2"	0.06399663
"OR7C2"	0.086106516
"MEF2C"	0.070958946
"POLE3"	0.093344056
"CLEC1B"	0.101597733
"BNIP3L"	0.102196691
"GUCA2A"	0.039337725
"HIST3H3"	0.109420445
"SCN7A"	0.011361826
"OR4S1"	0.08277165
"FAM89A"	0.08292739
"CD300LD"	0.093565666
"LHFPL5"	0.114092627
"MRPL23"	0.079932598
"BTG3"	0.100030127
"CCDC3"	0.116808619
"PAQR6"	0.025028084
"DDR2"	0.036911254
"NFE2L2"	0.051154514
"FAM177A1"	0.090877247
"ISY1-RAB43"	0.056411867
"OR1C1"	0.115618362
"PHF14"	0.083491626
"MUC1"	0.049587929
"UBAP2L"	0.026758068
"TMEM86B"	0.07746732
"PTBP2"	0.065984477
"DACT2"	0.193788297
"TIMELESS"	0.027765012
"NRIP1"	0.118137766
"C1orf74"	0.101999592
"PGAM4"	0.116698325
"TCL1A"	0.093997141
"RPS24"	0.08691585
"CLIC1"	0.104772774
"KRTDAP"	0.066283701
"FAM180A"	0.09973703
"CLPP"	0.118680556
"PRB3"	0.063519199
"STK16"	0.052426981
"CERS1"	0.115965074
"CRYAA"	0.115811377
"CH25H"	0.128778595
"TBX4"	0.052844158
"GSTO2"	0.009538399
"C11orf71"	0.073867953
"CLEC12A"	0.071753472
"HYAL4"	0.020722018
"OR5M8"	0.084277982
"PCDHB5"	0.162742034
"KRTAP24-1"	0.075728656
"OR5K4"	0.080424837
"MC5R"	0.133279718
"TMEM74"	0.117282986
"OR8K1"	0.080984988
"OR5D16"	0.082399408
"SLC25A51"	0.11086346
"CIDEA"	0.117487745
"KLHL17"	0.088156658
"BIRC8"	0.075846099
"CASQ2"	0.04308415
"GSTA1"	0.095549939
"IL5"	0.084444444
"FTH1"	0.099425041
"SCRN2"	0.026863256
"TSNARE1"	0.028384906
"MAGEB1"	0.125545854
"OR10H4"	0.065705678
"HINT3"	0.079847324
"OR2L2"	0.108101001
"YAE1D1"	0.098056066
"CYB5B"	0.093517157
"JDP2"	0.103397672
"RAB26"	0.102316687
"IKBKB"	0.070512153
"SNRNP25"	0.071064134
"FAM84A"	0.147877859
"HSPB1"	0.103814849
"TBCK"	0.019344363
"SEL1L2"	0.044970384
"GPC5"	0.064400531
"ZBTB40"	0.127205372
"MELK"	0.069120711
"OR1Q1"	0.083169935
"PPP3R1"	0.090306883
"ZNF32"	0.106715176
"FAM110A"	0.123406352
"KIAA0825"	0.103190359
"NF1"	0.045856822
"SP7"	0.101448121
"OR9G4"	0.082600592
"PRR22"	0.130344158
"METTL7B"	0.072521957
"FGFBP3"	0.10867596
"HLA-DMA"	0.111267872
"ZNF727"	0.140705167
"ANXA1"	0.027106311
"SNX22"	0.090995711
"SAMD10"	0.103508987
"GFPT2"	0.016646752
"C15orf32"	0.069303002
"PROCR"	0.119694138
"OR6C76"	0.062725184
"TMEM199"	0.112655739
"MSH3"	0.026631944
"ZNF688"	0.127537275
"TRIM74"	0.121983762
"VN1R4"	0.063979269
"PRR23C"	0.109713542
"MTMR2"	0.03018893
"DUSP28"	0.099693627
"RBBP9"	0.073439542
"EREG"	0.093593239
"TNNT2"	0.021868873
"MIXL1"	0.105438113
"NDUFA12"	0.092414726
"TAF13"	0.082260008
"CPNE9"	0.083776042
"MMRN2"	0.101413399
"TXNDC8"	0.083428819
"NME1"	0.073912377
"MBL2"	0.075284416
"SSX1"	0.071628881
"NEUROD6"	0.119069649
"NRBF2"	0.101494077
"TAS2R42"	0.061660029
"RANGRF"	0.073458435
"EPM2A"	0.071383272
"DBI"	0.080152165
"PBX4"	0.060474877
"LACRT"	0.053908292
"TMEM177"	0.125776654
"FGD3"	0.053852635
"FBXO7"	0.026546671
"OR14C36"	0.08333844
"CABP5"	0.098691789
"IFRD1"	0.059939236
"GPR171"	0.111211703
"ZNF575"	0.126104473
"RASL10B"	0.127750204
"RASSF3"	0.105061785
"IL4"	0.093954248
"ASPDH"	0.102128268
"IL17B"	0.104430147
"PDIA4"	0.097758374
"SAMD11"	0.043666769
"AIF1"	0.049297896
"HTR3A"	0.059069649
"MMP8"	0.016644199
"RHOV"	0.120233864
"C18orf21"	0.064417382
"OR51G1"	0.088787786
"LIPM"	0.130196078
"IQCD"	0.121365911
"GATS"	0.104193219
"C8orf46"	0.10748366
"COMMD3"	0.067338133
"ZNF80"	0.110319138
"EDIL3"	0.052490298
"ARL6IP1"	0.072059334
"OGFOD1"	0.039069138
"ELSPBP1"	0.099995915
"GABRG2"	0.065831801
"PRDX4"	0.108685151
"NPY5R"	0.121317913
"SCARB2"	0.047201797
"CMKLR1"	0.1259952
"TMEM82"	0.134367851
"SYF2"	0.108526859
"EGLN3"	0.119990809
"KIR2DL4"	0.119125306
"CACNG1"	0.11808415
"IGF2"	0.089330576
"PHOSPHO2"	0.05792739
"HCN2"	0.155224673
"DVL2"	0.124105903
"KPNA7"	0.145406454
"SP3"	0.085236417
"OCIAD2"	0.067032271
"CHMP5"	0.09733558
"SSSCA1"	0.114189645
"FAM169B"	0.099995915
"OR2B11"	0.12457261
"U2AF1L4"	0.078415033
"ERGIC1"	0.057833946
"PMM2"	0.078115809
"FUT9"	0.115207823
"GM2A"	0.098102533
"OR5M9"	0.0676154
"CAPZB"	0.112012357
"PDE1B"	0.081297998
"CYB5R4"	0.059446487
"GNB4"	0.056026859
"TMEM99"	0.047959559
"HS3ST5"	0.120929841
"PRR23B"	0.135647467
"TAS2R5"	0.081129493
"R3HDML"	0.116086091
"HAND2"	0.114836091
"PAAF1"	0.027581699
"NPM3"	0.104879493
"CCT4"	0.064715074
"OR8J1"	0.063279718
"RNF31"	0.07123366
"FRYL"	0.030276757
"NTAN1"	0.107901859
"CYP11A1"	0.04658752
"GMPPA"	0.03777165
"SV2B"	0.094354065
"RALB"	0.103508987
"BTNL3"	0.062185458
"SSR1"	0.105467729
"FAM65C"	0.054319342
"NFAM1"	0.114878472
"C6orf106"	0.117534212
"STX12"	0.104128881
"TNFSF18"	0.06859375
"CTRC"	0.126169833
"DSCAML1"	0.08954759
"ST8SIA6"	0.1257644
"DHX33"	0.080502451
"COPS7A"	0.117293709
"SPATA9"	0.099625204
"PEBP4"	0.076762663
"LRRC52"	0.118455882
"NDUFAF1"	0.116247447
"GET4"	0.131090176
"TMEM136"	0.068493158
"DNAJC27"	0.112149203
"C16orf86"	0.121349571
"UNC93A"	0.071843852
"OXR1"	0.05502451
"KCTD19"	0.026420547
"LIMK2"	0.086811172
"EML6"	0.31909518
"C6orf203"	0.099273897
"FAM124B"	0.110395221
"CLTA"	0.112922794
"ANAPC10"	0.090014808
"IQCK"	0.120977839
"GDI1"	0.080178207
"NQO2"	0.063175041
"KYNU"	0.006650837
"RAB30"	0.097022569
"IL18BP"	0.072408599
"PRSS21"	0.079710478
"DUSP2"	0.111530842
"CIB2"	0.103005004
"CTSG"	0.115939032
"PHPT1"	0.07573989
"MGARP"	0.109846814
"KREMEN2"	0.123830678
"FOXRED2"	0.125956904
"EIF4E3"	0.085554534
"C1QTNF5"	0.078520731
"SDR42E1"	0.127163501
"SYNCRIP"	0.064313215
"VEGFB"	0.077627145
"APBA2"	0.131577308
"SIAH1"	0.118332823
"FCER1G"	0.079389297
"TMED10"	0.109284109
"B3GNT2"	0.129373979
"CACNG6"	0.078038194
"MSLN"	0.034322406
"SYT14"	0.061827002
"IER5"	0.140375306
"IMPA2"	0.122466299
"COMMD8"	0.053852635
"ZNF787"	0.144138583
"THBS1"	0.09362694
"RPS6KB1"	0.062473448
"CLCA1"	0.024536356
"VIP"	0.088835274
"MYADM"	0.151982741
"EXOC6B"	0.026650327
"MYO5A"	0.031839257
"DTX1"	0.12819904
"IGSF5"	0.060897672
"CRYBA1"	0.102461193
"ASTL"	0.033445159
"SGCG"	0.084542994
"CACNG5"	0.123332823
"ZNF90"	0.158738766
"CD7"	0.08478605
"CKMT1B"	0.144240196
"MRPL10"	0.080464665
"ICT1"	0.108229167
"SLC25A15"	0.117216605
"FOSL2"	0.13805913
"MEF2B"	0.120292586
"PGLYRP4"	0.028318015
"SDR9C7"	0.123699959
"PSMG1"	0.110445261
"SOGA3"	0.181542586
"FGF14"	0.102077206
"NR1I3"	0.033614175
"PLK3"	0.085659722
"CSNK1G2"	0.14444087
"DEK"	0.11597018
"PILRB"	0.076752451
"FAM168A"	0.110045956
"METTL15"	0.077064951
"EBAG9"	0.092231413
"RHOD"	0.080114379
"VSTM1"	0.107821181
"SSC5D"	0.575447304
"RDH16"	0.121030944
"PI15"	0.111008476
"MRAP"	0.046667177
"MED4"	0.104943321
"GLYATL2"	0.075537173
"HBEGF"	0.103557496
"TNFSF15"	0.103258272
"GLTP"	0.11463848
"DYSF"	0.02190819
"PTGFRN"	0.130081189
"NAIF1"	0.141983252
"ZNF558"	0.098362439
"TYW3"	0.105760825
"IDH1"	0.057537786
"SLC9A9"	0.023499796
"RAET1L"	0.103607537
"NDST2"	0.074322917
"TMEM64"	0.098342525
"RAP1A"	0.0941202
"RPA2"	0.078566687
"RFXANK"	0.122739481
"EPT1"	0.118612132
"CASK"	0.087714461
"RSU1"	0.086859681
"TMOD4"	0.04154565
"KIF6"	0.019419935
"SSRP1"	0.110865502
"OLAH"	0.059892259
"NGLY1"	0.041421569
"APOA1"	0.130957925
"SRR"	0.064701797
"TMEM56"	0.102371324
"NFXL1"	0.06395578
"TGS1"	0.084791667
"XIRP1"	0.027867136
"TRAK1"	0.091449142
"MRPS25"	0.075344158
"RGS5"	0.091224469
"PROL1"	0.047168096
"DNTT"	0.036962316
"B3GNT3"	0.161740707
"ASL"	0.08532935
"AZGP1"	0.118513583
"VPS37A"	0.109909109
"CRYGD"	0.104904003
"PCDH7"	0.224676777
"SDR16C5"	0.08247498
"QDPR"	0.088241422
"TMEM101"	0.065434538
"ARL1"	0.088987949
"USP18"	0.125545854
"CCDC43"	0.102313113
"IFIT3"	0.129485805
"GORASP2"	0.062254902
"PPP1R35"	0.117780331
"ZNF324"	0.058324653
"PROSC"	0.116804024
"PYGO1"	0.128714257
"TARDBP"	0.131155025
"ZNF716"	0.142567913
"WDR18"	0.158979269
"RHBDL1"	0.164194751
"RNF215"	0.120663297
"LRP5L"	0.071702921
"RAB11A"	0.102170139
"CALN1"	0.109905535
"MAP3K10"	0.184885621
"BAIAP3"	0.05500817
"RAP1GAP"	0.117196691
"COMMD4"	0.07607741
"C1orf95"	0.090842525
"REG4"	0.069376532
"C19orf26"	0.170352328
"HIBADH"	0.080117443
"FOXB2"	0.184808007
"RRAGC"	0.11109375
"ITGA8"	0.111186172
"GPR153"	0.163007047
"PRSS42"	0.068780127
"GRN"	0.070757761
"PNKP"	0.048665748
"SLC16A11"	0.11285386
"LIMK1"	0.126017157
"NDUFA13"	0.099874387
"INTS9"	0.05588797
"CRP"	0.048237847
"CDCA5"	0.089731413
"SLC25A2"	0.071131025
"DNAJB11"	0.054296875
"BNIP3"	0.097756842
"FUT3"	0.152684845
"MRI1"	0.104385723
"C1orf123"	0.05720435
"ZXDC"	0.099773284
"FBXO44"	0.101575776
"TRPM6"	0.023365502
"TAS2R41"	0.064990809
"FAM71E1"	0.074504187
"KDM1A"	0.111553819
"PHYHD1"	0.022898284
"NDUFB9"	0.100949244
"CHMP4C"	0.073980801
"KAZN"	0.150214461
"KCNJ14"	0.141379187
"DUSP13"	0.09290288
"SLC35B1"	0.114356618
"PPIE"	0.119833538
"LDLRAD1"	0.058624387
"SNRPE"	0.081267872
"CACFD1"	0.096829044
"SBK1"	0.16323989
"SLC46A1"	0.155840482
"GPRC5B"	0.161684538
"FCER1A"	0.097472426
"MS4A12"	0.061654922
"LCN2"	0.098424734
"NUDCD1"	0.045890523
"STAT2"	0.06995864
"VAT1"	0.143061683
"REST"	0.13851971
"C1orf194"	0.05572355
"RWDD1"	0.082300347
"SLC10A5"	0.056903595
"C9orf139"	0.037777778
"POLR1C"	0.059118668
"NSMCE2"	0.100449346
"PACRGL"	0.044675245
"AMPD1"	0.040163399
"F2RL3"	0.110549939
"ALG10"	0.099939747
"HOXD8"	0.117370302
"IKZF2"	0.06707261
"VAV3"	0.026503779
"LRRC40"	0.053765829
